1: small
2: large
3: XXXlarge
4: Custom Test Data
5: Pokemon Dataset
3
What dataset file do you want to use?
Enter a valid number from 1-24:
10
Datasets/CS170_XXXlarge_Data__10.txt
Type the number of the algorithm you want to run.
1. Forward Selection
2. Backwards Elimination
1

prevBestAccuracy = 0
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 18, the accuracy is 74.02%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 19, the accuracy is 73.52%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 20, the accuracy is 73.04%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 23, the accuracy is 73.29%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 24, the accuracy is 73.07%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 29, the accuracy is 73.17%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 34, the accuracy is 73.77%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 37, the accuracy is 73.29%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 38, the accuracy is 73.37%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 40, the accuracy is 73.59%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 41, the accuracy is 73.79%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 43, the accuracy is 73.09%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 44, the accuracy is 73.37%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 47, the accuracy is 73.69%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 48, the accuracy is 73.47%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 49, the accuracy is 74.29%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 53, the accuracy is 73.42%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 55, the accuracy is 73.27%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 56, the accuracy is 73.92%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 59, the accuracy is 73.72%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 60, the accuracy is 73.52%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 61, the accuracy is 73.67%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 63, the accuracy is 73.42%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 65, the accuracy is 71.79%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 66, the accuracy is 73.72%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 71, the accuracy is 73.92%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 72, the accuracy is 73.44%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 74, the accuracy is 72.99%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 76, the accuracy is 73.19%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 77, the accuracy is 73.54%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 80, the accuracy is 73.39%

numLevelsDecreasing = 1
For level 43, the index chosen is 49 with an accuracy of 74.29%
The current feature list is: {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79}


prevBestAccuracy = 74.29
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 4, the accuracy is 73.34%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 8, the accuracy is 73.54%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 9, the accuracy is 73.37%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 10, the accuracy is 73.72%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 12, the accuracy is 73.74%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 13, the accuracy is 72.99%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 16, the accuracy is 73.44%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 18, the accuracy is 73.74%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 19, the accuracy is 74.12%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 20, the accuracy is 73.77%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 23, the accuracy is 73.09%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 24, the accuracy is 73.54%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 29, the accuracy is 73.04%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 34, the accuracy is 73.79%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 37, the accuracy is 73.32%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 38, the accuracy is 73.52%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 40, the accuracy is 73.34%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 41, the accuracy is 74.07%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 43, the accuracy is 73.19%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 44, the accuracy is 73.37%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 47, the accuracy is 73.84%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 48, the accuracy is 73.32%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 53, the accuracy is 73.42%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 55, the accuracy is 72.94%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 56, the accuracy is 74.07%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 59, the accuracy is 73.74%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 60, the accuracy is 73.22%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 61, the accuracy is 73.57%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 63, the accuracy is 72.62%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 65, the accuracy is 72.29%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 66, the accuracy is 73.42%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 71, the accuracy is 73.24%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 72, the accuracy is 73.14%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 74, the accuracy is 73.37%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 76, the accuracy is 73.29%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 77, the accuracy is 73.44%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 80, the accuracy is 73.67%

numLevelsDecreasing = 2
For level 44, the index chosen is 19 with an accuracy of 74.12%
The current feature list is: {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79}


prevBestAccuracy = 74.12
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 4, the accuracy is 73.59%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 8, the accuracy is 73.44%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 9, the accuracy is 73.17%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 10, the accuracy is 73.84%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 12, the accuracy is 73.22%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 13, the accuracy is 72.99%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 16, the accuracy is 73.24%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 18, the accuracy is 73.62%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 20, the accuracy is 72.74%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 23, the accuracy is 73.19%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 24, the accuracy is 73.24%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 29, the accuracy is 72.97%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 34, the accuracy is 73.74%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 37, the accuracy is 73.34%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 38, the accuracy is 73.12%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 40, the accuracy is 73.57%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 41, the accuracy is 74.32%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 43, the accuracy is 73.12%
Using Features(s) {1, 2, 3, 5, 6, 7, 11, 14, 15, 17, 19, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 39, 42, 45, 46, 49, 50, 51, 52, 54, 57, 58, 62, 64, 67, 68, 69, 70, 73, 75, 78, 79} while considering 44, the accuracy is 73.34%
